date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2003-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,351.45,2.7097
2003-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,93.37,0.7199
2003-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,187.71,1.4472
2003-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,104.46,0.8054
2003-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,108.77,0.8387
2003-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,284.5,2.1935
2003-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,109.22,0.8421
2003-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,181.36,1.3983
2003-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,95.35,0.7486
2003-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,118.65,0.9315
2003-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,240.44,1.8877
2003-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,85.81,0.6737
2003-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,119.36,0.9371
2003-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,84.53,0.6637
2003-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,114.89,0.902
2003-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,283.16,2.2231
2003-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,75.58,0.5934
2003-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,178.52,1.4016
2003-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,99.3,0.7796
2003-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,107.83,0.8466
2003-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,320.21,2.514
2003-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,107.83,0.8466
2003-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,179.34,1.408
2003-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,71.41,0.5515
2003-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,99.1,0.7653
2003-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,252.65,1.951
2003-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,70.35,0.5432
2003-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,179.06,1.3827
2003-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,85.94,0.6637
2003-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,91.15,0.7039
2003-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,316.85,2.4467
2003-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,91.15,0.7039
2003-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,172.76,1.334
2003-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,96.48,0.7479
2003-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,90.92,0.7048
2003-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,300.0,2.3256
2003-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,82.29,0.6379
2003-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,2500.0,19.3798
2003-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,19.3798
2003-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,13.9535
2003-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,70.15,0.5438
2003-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,86.05,0.6671
2003-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,226.33,1.7545
2003-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,64.84,0.5026
2003-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,174.29,1.3511
2003-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,76.72,0.5947
2003-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,83.15,0.6446
2003-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,284.64,2.2065
2003-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,82.6,0.6403
2003-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,149.27,1.1571
2003-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,2500.0,19.1278
2003-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,19.1278
2003-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,13.772
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,96.51,0.7384
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,91.71,0.7017
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,276.01,2.1117
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,74.64,0.5711
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,158.87,1.2155
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,88.38,0.6762
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,84.13,0.6437
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,216.19,1.6541
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,73.5,0.5623
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,170.4,1.3038
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,67.97,0.5201
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,75.87,0.5805
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,213.95,1.6369
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,75.87,0.5805
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,125.42,0.9596
2003-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,2500.0,18.7477
2003-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,18.7477
2003-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,13.4983
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,75.67,0.5674
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,78.6,0.5894
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,207.09,1.553
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,65.7,0.4927
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,165.67,1.2424
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,76.06,0.5704
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,75.64,0.5672
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,193.35,1.45
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,75.64,0.5672
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,110.96,0.8321
2003-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,89.5,0.6637
2003-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,289.0,2.143
2003-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,75.17,0.5574
2003-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,2500.0,18.5377
2003-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,18.5377
2003-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,13.3472
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,73.51,0.5451
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,86.79,0.6435
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,301.04,2.2322
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,68.6,0.5087
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,154.96,1.149
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,73.41,0.5444
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,73.92,0.5481
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,228.23,1.6923
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,73.92,0.5481
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,110.38,0.8185
2003-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,2500.0,18.2482
2003-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,18.2482
2003-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,13.1387
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,80.77,0.5896
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,86.54,0.6317
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,263.46,1.9231
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,73.08,0.5334
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,153.55,1.1208
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,83.1,0.6065
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,85.03,0.6206
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,386.48,2.821
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,77.29,0.5642
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,142.98,1.0437
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,74.87,0.5465
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,74.87,0.5465
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,341.64,2.4937
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,74.87,0.5465
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,105.56,0.7705
2004-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,3000.0,21.7391
2004-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,18.1159
2004-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2000.0,14.4928
2004-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,3000.0,22.2808
2004-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2600.0,19.3101
2004-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2800.0,20.7955
2004-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,3600.0,27.2727
2004-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2800.0,21.2121
2004-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2800.0,21.2121
2004-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,3800.0,28.6792
2004-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,3000.0,22.6415
2004-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2900.0,21.8868
2004-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,4000.0,30.2362
2004-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,3100.0,23.433
2004-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2800.0,21.1653
2004-06-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,4000.0,30.6513
2004-06-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,3200.0,24.5211
2004-06-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,3100.0,23.7548
2004-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,5000.0,37.5235
2004-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,4000.0,30.0188
2004-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,3000.0,22.5141
2004-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6000.0,45.343
2004-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,4500.0,34.0072
2004-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,4500.0,34.0072
2004-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,49.2611
2004-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,4800.0,36.3774
2004-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,5300.0,40.1667
2004-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6000.0,46.0653
2004-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5000.0,38.3877
2004-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6000.0,46.0653
2004-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,49.3359
2004-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5500.0,41.7457
2004-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6100.0,46.2998
2004-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6000.0,46.0653
2004-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5500.0,42.2265
2004-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6500.0,49.904
2005-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7000.0,52.8881
2005-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5000.0,37.7772
2005-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6500.0,49.1104
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,151.53,1.1449
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,146.93,1.1101
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,319.56,2.4144
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,138.69,1.0479
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,177.28,1.3394
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,147.12,1.1116
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,140.19,1.0592
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,330.58,2.4977
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,141.12,1.0663
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,193.79,1.4642
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,188.75,1.4519
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,176.0,1.3538
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,354.5,2.7269
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,165.0,1.2692
2005-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7100.0,54.6154
2005-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5500.0,42.3077
2005-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,5600.0,43.0769
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,155.56,1.1966
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,160.92,1.2378
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,324.07,2.4929
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,146.3,1.1254
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,184.26,1.4174
2005-02-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,157.36,1.2105
2005-02-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,150.84,1.1603
